"X.AUTHID","sent.content","sent_seq_id"
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229883&c=254471&p=irol-newsArticle_Print'","For additional information regarding known material factors that could cause actual results to differ from projected results, please see the Company\'s filings with the ;,including its Annual Report on Form 10-K, Quarterly Reports on Form 10-Q and Current Reports on Form 8-K.",1034
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229883&c=254471&p=irol-newsArticle_Print'","The Company undertakes no obligation to publicly update or revise any of its forward-looking statements after the date they are made, whether as a result of new information, future events or otherwise.",1036
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229883&c=254471&p=irol-newsArticle_Print'",";SOURCE ;News Provided by Acquire Media'",1037
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229561&c=254471&p=irol-newsArticle'",";\' scope of supply includes nine ;, four ;, five ; and associated ;and ;.",919
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229561&c=254471&p=irol-newsArticle'","The equipmentis scheduled for delivery in 2013.;""; is pleased to provide ; subsea systems for their recent ; developments,"" said ;, ;\' Senior Vice President, Subsea Technologies.",920
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229561&c=254471&p=irol-newsArticle'","Gutterman added, ""We are pleased that ; will provide the subsea equipment for this important project.""",923
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229561&c=254471&p=irol-newsArticle'","Such forward-looking statements involve significant risks, uncertainties and assumptions that could cause actual results to differ materially from our historical e and our present e or projections.",926
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229561&c=254471&p=irol-newsArticle'","Known material factors that could cause our actual results to differ from those in the forward-looking statements include the Company\'s ability to successfully manufacture and deliver, and ;\'s acceptance of, the subsea systems ordered .",927
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229561&c=254471&p=irol-newsArticle'","For additional information regarding known material factors that could cause actual results to differfrom projected results, please see the Company\'s Annual Report on Form 10-K for the year ended ;, as well as its other filings with the ;.",928
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229561&c=254471&p=irol-newsArticle'","The Company cautions you not to place undue reliance on any forward-looking statements, which speak only as of the date hereof.",929
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229561&c=254471&p=irol-newsArticle'","The Company undertakes no obligation to publicly update or revise any of its forward-looking statements after the date they are made, whether as a result of new information, future events or otherwise.",930
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229561&c=254471&p=irol-newsArticle'","09909709 One St. Pauls Churchyard, London, EC4M 8AP, United Kingdom; Copyright 2017 TechnipFMC'",932
"b'https://www.zebra.com/gb/en/about-zebra/newsroom/press-releases/2016/zebra-brings-modern-wifi-to-moscows-gorky-park.html'","b' Moscows Gorky Park has recently deployed a wireless network solution from ; to enable thousands of visitors to the park to simultaneously access wireless connectivity for a first-class visitor e. The new ; infrastructure replaces a legacy network which was failing to meet the latest requirements across the parterre section of the Park and cope with bring-your-own-device (BYOD) demand.",4155
"b'https://www.zebra.com/gb/en/about-zebra/newsroom/press-releases/2016/zebra-brings-modern-wifi-to-moscows-gorky-park.html'",";Working with OM-ID, a professional integrator and Zebra Technologies partner, Zebra WiNG architecture was installed to provide a quality Wi-Fi service based on the number of mobile clients in different areas in the central part of the park.",4157
"b'https://www.zebra.com/gb/en/about-zebra/newsroom/press-releases/2016/zebra-brings-modern-wifi-to-moscows-gorky-park.html'","Visitors e seamless high-speed Wi-Fi roaming on a secure network that protects their devices and the entire network from hacking.",4159
"b'https://www.zebra.com/gb/en/about-zebra/newsroom/press-releases/2016/zebra-brings-modern-wifi-to-moscows-gorky-park.html'","We have recently deployed a Zebra Technologies wireless network in the Park.",4164
"b'https://www.zebra.com/gb/en/about-zebra/newsroom/press-releases/2016/zebra-brings-modern-wifi-to-moscows-gorky-park.html'",";Zebra Technologies helped Gorky Park create an e Wi-Fi e for visitors with our enterprise-grade Wi-Fi solution.",4167
"b'https://www.zebra.com/gb/en/about-zebra/newsroom/press-releases/2016/zebra-brings-modern-wifi-to-moscows-gorky-park.html'",";Valerie Berrivin; Zebra Technologies; +1-33 607 956 184; ;Zebra Technologies, Zebra and the Zebra logo are trademarks or registered trademarks of Zebra Technologies Corporation and are used under license.",4171
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/lufthansa-provides-cabin-staff-with-ipads/s/f25f0a57-ca90-4c08-b10f-c0ad0ecac2f8'","With the ""Lufthansa crewFlight"" apps, the seating plan is quickly opened, providing the cabin crew with a plenty of information on the guests of their ne flight.",1464
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/lufthansa-provides-cabin-staff-with-ipads/s/f25f0a57-ca90-4c08-b10f-c0ad0ecac2f8'","The so-called cabin mobile device (CMD) will be successively issued to the entire cabin crew over the ne few weeks.",1466
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/lufthansa-provides-cabin-staff-with-ipads/s/f25f0a57-ca90-4c08-b10f-c0ad0ecac2f8'","At the same time, cabin crew managers also received a tablet, and this is now to be e to include all cabin crew as a result of the positive e.;The CMD will allow cabin crew members to access all the data they need to work on board, to access important service manuals and service schedules, and easily view any changes in plans.",1469
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/lufthansa-provides-cabin-staff-with-ipads/s/f25f0a57-ca90-4c08-b10f-c0ad0ecac2f8'",";The Cabin Mobile Device project is part of a major current program of transformation called \'OPSession\', which aims to further digitize the operational areas of Lufthansa, Swiss and Austrian Airlines.",1472
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/lufthansa-provides-cabin-staff-with-ipads/s/f25f0a57-ca90-4c08-b10f-c0ad0ecac2f8'",";Deutsche Lufthansa AG;Media Relations;(2);Dimensions of Digitization;Aviatar: Lufthansa Develops Digital Twin;Telekom and Lufthansa cooperate for Fashion Fusion;of;MORE INFO;DOWNLOAD;Media Cart;MORE INFO;DOWNLOAD;Media Cart;SHARE;MORE INFO;DOWNLOAD;Media Cart;MORE INFO;DOWNLOAD;Media Cart;SHARE;ID:;ID:; (All Fields Required) ;You must complete additional steps or remove assets to resume downloading.",1474
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/lufthansa-provides-cabin-staff-with-ipads/s/f25f0a57-ca90-4c08-b10f-c0ad0ecac2f8'","; (All Fields Required) ;Your Media Cart has been sent to:;You must enable cookies in your browser to use the Media Cart feature.",1475
"b'https://digitalprinting.blogs.xerox.com/tag/social-media/page/3/'","And now it social media that is threatening to put an end to print.",2881
"b'https://digitalprinting.blogs.xerox.com/tag/social-media/page/3/'","3 reasons why social media is a great opportunity for the print industry: As 2013 begins to unwind, we find ourselves reflecting on the year that was and looking to make 2014 an even better e for ourselves and our customers.",2882
"b'https://digitalprinting.blogs.xerox.com/tag/social-media/page/3/'","According to market research, most printing serves either to help sell a product or communicate information to someone.",2888
"b'https://digitalprinting.blogs.xerox.com/tag/social-media/page/3/'","In that conte, there are three things that are impacting and changing the way print customers, and in turn, their customers use print and print related services.",2889
"b'https://digitalprinting.blogs.xerox.com/tag/social-media/page/3/'","Rather than panicking, take a look at these top reasons customers leave and use the rejection as a learning e. Undoubtedly, achieving growth is on everyone mind at the moment.",2897
"b'https://digitalprinting.blogs.xerox.com/tag/social-media/page/3/'","There a good chance that prior to 2007 and 2008, you didn have to spend too much time pulling hairs over your sales process and strategy, but since then, your sales process has been more difficult to manage.",2899
