"X.AUTHID","sent_seq_id","binLabelScr","WhetherNeg","NegScr","target_entities","target_ent_size","spec_domain","binScrLevel0","binScrLevel1","binScrLevel2","whetherCentral","sent_rec_scr","sent.content"
"b'http://global-sei.com/company/press/2017/03/prs028.html'",667,0.4,0,0,"us",1,"global-sei",1,0,0,1,4,"Currently, we operate our businesses on a global basis in five segments: Automotive; Infocommunications; Electronics; Environment & Energy; and Industrial Materials."
"b'http://investors.citrix.com/releasedetail.cfm?ReleaseID=591671'",676,0.2,0,0.063,"['organizations', 'Citrix Access Platform', 'it']",3,"citrix",1,0,0,1,4,"More than,000 organizations around the world use the Citrix Access Platform provide secure, well-managed access to business information it lives - on demand."
"b'http://investors.citrix.com/releasedetail.cfm?ReleaseID=591674'",695,0.4,0,0,"Citrix",1,"citrix",1,0,0,1,4,"Citrix has appro 6,200 channel and partners in more than 100 countries."
"b'http://investors.citrix.com/releasedetail.cfm?ReleaseID=591674'",699,0.4,0,0.083,"['results', 'company']",2,"citrix",1,0,0,1,4,"Those involve a number of factors that could cause actual results differ materially, including risks associated with the company's involving the company's products, their development and, economic and competitive factors and the company's key relationships and other risks detailed in the company's with the Securities and E Commission."
"b'http://investors.citrix.com/releasedetail.cfm?ReleaseID=592279'",706,0.4,0,0,"Citrix",1,"citrix",1,0,0,1,4,"Citrix will host a conference call at 4:45 p.m."
"b'http://investors.citrix.com/releasedetail.cfm?ReleaseID=592279'",715,0.4,0,0,"revenue",1,"citrix",1,0,0,1,4,"Annual revenue in 2010 was $1.87 billion."
"b'http://investors.citrix.com/releasedetail.cfm?ReleaseID=592289'",733,0.4,0,0,"revenue",1,"citrix",1,0,0,1,4,"Annual revenue in 2010 was $1.87 billion."
"b'http://investors.citrix.com/releasedetail.cfm?ReleaseID=617953'",745,0.4,1,0.107,"['goals', 'attendees']",2,"citrix",1,0,0,0,5,"Until now, those goals have been difficult to achieve without compromising security, manageability and user e. At Synergy Barcelona, attendees will be learning practical, hands-on strategies for embracing the cloud from ;, its technology partners, and thousands of their peers."
"b'http://investors.citrix.com/releasedetail.cfm?ReleaseID=617953'",746,0.2,0,0,"['We', 'technology industry']",2,"citrix",1,0,0,1,4,"; As part of this strategy, ; unveiled seven key announcements at Synergy Barcelona: ; ""We are witnessing the single most profound transformation the technology industry has seen in decades."
"b'http://investors.citrix.com/releasedetail.cfm?ReleaseID=617953'",757,0.4,1,0.122,"(No subject)",0,"citrix",1,0,0,0,5,"Those statements involve a number of factors that could cause actual results to differ materially, including risks associated with the impact of the global economy and uncertainty in the IT spending environment, revenue growth and recognition of revenue, products and services, their development and distribution, product demand and pipeline, economic and competitive factors, the Company\'s key strategic relationships, acquisition and related integration risks as well as other risks detailed in the Company\'s filings with the ;."
"b'http://investors.citrix.com/releasedetail.cfm?ReleaseID=617953'",760,0.2,1,0.102,"information",1,"citrix",1,0,0,0,5,"The information provided is for informational purposes only and is not a commitment, promise or legal obligation to deliver any material, code or functionality and should not be relied upon in making purchasing decisions or incorporated into any contract."
"b'http://investors.citrix.com/releasedetail.cfm?ReleaseID=648152'",773,0.4,0,0,"revenue",1,"citrix",1,0,0,1,4,"Founded in 1989, annual revenue in 2008 was $1.6 billion."
"b'http://investors.citrix.com/releasedetail.cfm?ReleaseID=648152'",777,0.4,0,0.087,"Citrix",1,"citrix",1,0,0,1,4,"Citrix assumes no obligation to update any forward-looking information contained in this press release or with respect to the announcements described herein."
"b'http://investors.citrix.com/releasedetail.cfm?ReleaseID=649260'",795,0.4,0,0.087,"Citrix",1,"citrix",1,0,0,1,4,"Citrix assumes no obligation to update any forward-looking information contained in this press release or with respect to the announcements described herein."
"b'http://investors.citrix.com/releasedetail.cfm?releaseid=649322'",799,0.2,0,0,"NASDAQ",1,"citrix",1,0,0,1,4,"b' Citrix Systems, Inc. (NASDAQ: CTXS) today announced Citrix XenServer has been awarded the Members Choice Award for Virtualization by The Code Project, one of the worlds largest online developer communities."
"b'http://investors.citrix.com/releasedetail.cfm?releaseid=649322'",806,0.4,0,0,"['NASDAQ', 'help companies']",2,"citrix",1,0,0,1,4,"; Systems, Inc. (NASDAQ:CTXS) is a leading provider of virtual computing solutions that help companies deliver IT as an on-demand service."
"b'http://investors.citrix.com/releasedetail.cfm?releaseid=649322'",814,0.4,1,0.063,"(No subject)",0,"citrix",1,0,0,0,5,"Gartner does not endorse any vendor, product or service depicted in the Magic Quadrant, and does not advise technology users to select only those vendors placed in the Leaders quadrant."
"b'http://investors.citrix.com/releasedetail.cfm?ReleaseID=649334'",840,0.4,0,0,"revenue",1,"citrix",1,0,0,1,4,"Annual revenue in 2009 was $1.61 billion."
"b'http://investors.clr.com/phoenix.zhtml?TEXT=aHR0cDovL2FwaS50ZW5rd2l6YXJkLmNvbS9maWxpbmcueG1sP2lwYWdlPTExNDg3MjI2JkRTRVE9MSZTRVE9JlNRREVTQz1TRUNUSU9OX0JPRFkmZXhwPSZzdWJzaWQ9NTc%3D&c=197380&p=irol-secText'",843,0.4,0,0,"['Company']",1,"clr",1,0,0,1,4,"below): ; February22, 2013, the Compensation Committee of the Board of Directors (the Committee) of Continental Resources, Inc. (the Company) approved a cash bonus plan (the CLR Bonus Plan) that applies to certain employees of the Company, including the Companys e. The CLR Bonus Plan is designed to reward the Companys employees for achieving annual performance and strategic goals."
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229384&c=254471&p=irol-newsArticle'",880,0.2,1,0.159,"['statements', 'results']",2,"technipfmc",1,0,0,0,5,"Such forward-looking statements involve significant risks, uncertainties and assumptions that could cause actual results to differ materially from our historical e and our present e or projections."
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229384&c=254471&p=irol-newsArticle'",884,0.2,1,0.068,"(No subject)",0,"technipfmc",1,0,0,0,5,"The Company undertakes no obligation to publicly update or revise any of its forward-looking statements after the date they are made, whether as a result of new information, future events or otherwise."
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229384&c=254471&p=irol-newsArticle_Print'",892,0.2,0,0,"['history', 'us', 'Senior Vice President']",3,"technipfmc",1,0,0,2,4,"Production is slated to start in late 2019.;""; long history of working with Statoil and proven track record for delivering leading-edge technologies made us a strong candidate for this award,"" said ;, Senior Vice President, Subsea Technologies."
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229384&c=254471&p=irol-newsArticle_Print'",893,0.2,0,0,"['We']",1,"technipfmc",1,0,0,1,4,"""We are e to play a large role in what will most certainly be one of the most important developments in the region for generations to come."
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229384&c=254471&p=irol-newsArticle_Print'",896,0.2,1,0.159,"['statements', 'results']",2,"technipfmc",1,0,0,0,5,"Such forward-looking statements involve significant risks, uncertainties and assumptions that could cause actual results to differ materially from our historical e and our present e or projections."
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229384&c=254471&p=irol-newsArticle_Print'",900,0.2,1,0.068,"(No subject)",0,"technipfmc",1,0,0,0,5,"The Company undertakes no obligation to publicly update or revise any of its forward-looking statements after the date they are made, whether as a result of new information, future events or otherwise."
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229549&c=254471&p=irol-newsArticle'",902,0.4,0,0.085,"['FTI', 'manufacture']",2,"technipfmc",1,0,0,1,4,"b' ;March 19, 2013;, ; -; (NYSE: FTI) announced today that it has signed a contract with ; (NYSE: ;) for the manufacture and supply of subsea equipment to support the Mad Dog Phase 2 field development."
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229549&c=254471&p=irol-newsArticle'",903,0.4,1,0.179,"(No subject)",0,"technipfmc",1,0,0,0,5,";The Mad Dog Phase 2 field development is located near Green Canyon Block 825 of the ;, 150 miles (240 kilometers) south of ; in about 5,100 feet (1,550 meters) of water."
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229549&c=254471&p=irol-newsArticle'",909,0.2,1,0.159,"['statements', 'results']",2,"technipfmc",1,0,0,0,5,"Such forward-looking statements involve significant risks, uncertainties and assumptions that could cause actual results to differ materially from our historical e and our present e or projections."
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229549&c=254471&p=irol-newsArticle'",913,0.2,1,0.068,"(No subject)",0,"technipfmc",1,0,0,0,5,"The Company undertakes no obligation to publicly update or revise any of its forward-looking statements after the date they are made, whether as a result of new information, future events or otherwise."
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229549&c=254471&p=irol-newsArticle'",914,0.4,1,0.122,"(No subject)",0,"technipfmc",1,0,0,0,5,";(Logo: ;) ;SOURCE ;News Provided by Acquire Media;TechnipFMC plc Registered in England and Wales Registered No."
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229561&c=254471&p=irol-newsArticle'",922,0.2,1,0.133,"['alliance', 'President']",2,"technipfmc",1,0,0,0,5,""";"";\'s strategic alliance with ; has been critical to ;\'s success,"" said ;, ;\'s President and CEO."
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229561&c=254471&p=irol-newsArticle'",926,0.2,1,0.159,"['statements', 'results']",2,"technipfmc",1,0,0,0,5,"Such forward-looking statements involve significant risks, uncertainties and assumptions that could cause actual results to differ materially from our historical e and our present e or projections."
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229561&c=254471&p=irol-newsArticle'",930,0.2,1,0.068,"(No subject)",0,"technipfmc",1,0,0,0,5,"The Company undertakes no obligation to publicly update or revise any of its forward-looking statements after the date they are made, whether as a result of new information, future events or otherwise."
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229561&c=254471&p=irol-newsArticle'",931,0.4,1,0.122,"(No subject)",0,"technipfmc",1,0,0,0,5,";(Logo: ;) ;SOURCE ;News Provided by Acquire Media;TechnipFMC plc Registered in England and Wales Registered No."
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229564&c=254471&p=irol-newsArticle'",933,0.4,0,0,"FTI",1,"technipfmc",1,0,0,1,4,"b' ;December 13, 2012;, ; -; (NYSE: FTI) announced today that it has signed an agreement with PT Rajawali Swiber Cakrawala (PTRSC) for the manufacture and supply of subsea controls for the South Belut field development."
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229564&c=254471&p=irol-newsArticle'",935,0.4,1,0.127,"(No subject)",0,"technipfmc",1,0,0,0,5,";The field is located in the South Natuna Sea Block B PSC and in water depths of appro 334 feet (102 meters)."
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229564&c=254471&p=irol-newsArticle'",938,0.4,0,0,"['contract award', 'Senior Vice President']",2,"technipfmc",1,0,0,1,4,";""This contract award for the South Belut field contains the latest in subsea controls technologies,"" said ;, ;\' Senior Vice President, Subsea Technologies."
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229564&c=254471&p=irol-newsArticle'",942,0.2,1,0.159,"['statements', 'results']",2,"technipfmc",1,0,0,0,5,"Such forward-looking statements involve significant risks, uncertainties and assumptions that could cause actual results to differ materially from our historical e and our present e or projections."
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229564&c=254471&p=irol-newsArticle'",944,0.2,0,0,"['results', 'Company']",2,"technipfmc",1,0,0,1,4,"For additional information regarding known material factors that could cause actual results to differ from projected results, please see the Company\'s Annual Report on Form10-K for the year ended ;, as well as its other filings with the ;.The Company cautions you not to place undue reliance on any forward-looking statements, which speak only as of the date hereof."
